question_id,answer,grade
1,النبي -صلى الله عليه وسلم- وُلِدَ في سنة الفيل بمكة,2
1,وُلِدَ النبي محمد في العام 572 هجريًا,1
1,في عام 571، وُلِدَ الرسول -صلى الله عليه وسلم-,2
1,رؤية النور كانت في عام 572 ميلادي,1
1,ولد رسول الله صلى الله عليه وسلم في العام العاشر من عمره النبوي,0
1,ولد رسول الله صلى الله عليه وسلم في العام الخامس والثلاثين بعد الفيل,0
1,وُلِدَ رسول الله في سنة الفيل المباركة,2
1,ولد النبي محمد صلى الله عليه وسلم في مكة المكرمة في العام 570 هـ,1
1,السنة الفيلية شهدت وُلادة النبي -صلى الله عليه وسلم-,2
1,رؤية النور في عام 570 هجريًا,1
1,ميلاد النبي صلى الله عليه وسلم كان في سنة الفيل 571م,2
1,ولد النبي محمد صلى الله عليه وسلم في مكة المكرمة في العام 571 ميلادي,1
1,ولد الرسول صلَّى الله عليه وسلَّم في عام 571م,2
1,رسول الله صلى الله عليه وسلم ولد في السنة 571 بعد الميلاد,1
1,وُلِدَ رسول الله -صلى الله عليه وسلم- في العام 572,0
1,رؤية النور في عام 569 ميلادي,0
1,مولد النبي صلى الله عليه وسلم في العام الفائت,0
1,في سنة الفيل وُلِدَ الحبيب -صلى الله عليه وسلم-,1
1,النبي -صلى الله عليه وسلم- وُلِدَ في 569 ميلادي,0
1,في عام الفيل، وُلِدَ رسول الله -صلى الله عليه وسلم-,2
1,رؤية النور حدثت في عام 569 ميلادي,0
1,وُلِدَ النبي -صلى الله عليه وسلم- في سنة الفيل 571م,2
1,في عام 571، وُلِدَ رسول الله -صلى الله عليه وسلم-,2
1,ولد النبي محمد صلى الله عليه وسلم في مكة المكرمة في العام 571 هـ,1
1,وُلد في 571م,2
1,وُلِدَ الحبيب -صلى الله عليه وسلم- في عام الفيل,1
1,ولد رسول الله صلى الله عليه وسلم في مكة المكرمة في العام 571 هـ,1
1,وُلِدَ الحبيب -صلى الله عليه وسلم- في مكة المكرمة,1
1,ولد رسول الله صلى الله عليه وسلم في العام الخامس والثلاثين بعد الفيل,2
1,وُلِدَ النبي محمد في سنة الفيل عام 572 هجريًا,1
1,وُلد النبي -صلَّى الله عليه وسلم- في الثاني عشر من شهر ربيع الأول، في يوم الاثنين من عام الفيل,2
1,عام الفيل، الذي يوافق سنة 571م، هو عام ميلاد الرسول صلى الله عليه وسلم,2
1,ولد  صلَّى الله عليه وسلَّم في عام 571م,2
1,رسول الله صلى الله عليه وسلم ولد في مكة المكرمة في العام 570 بعد الميلاد,1
1,ولد النبي صلى الله عليه وسلم في مكة المكرمة في العام الخامس عشر بعد الفيل,0
1,ولد النبي صلى الله عليه وسلم في السنة 570 ميلادية,1
1,رسول الله صلى الله عليه وسلم ولد في السنة 570 هجري,1
1,النبي -صلى الله عليه وسلم- وُلِدَ في سنة 570,0
1,السنة الفيلية شهدت ولادة الرسول -صلى الله عليه وسلم-,2
1,ولد النبي صلى الله عليه وسلم في العام الخامس عشر بعد الفيل,0
1,رسول الله صلى الله عليه وسلم ولد في مكة المكرمة في العام 570 هـ,1
1,عام الفيل، 571 ميلادي,2
1,السنة الفيلية شهدت ولادة النبي -صلى الله عليه وسلم-,2
1,مولد النبي صلى الله عليه وسلم كان في عام الفيل,2
1,رسول الله صلى الله عليه وسلم ولد في العام الخامس والثلاثين بعد الفيل,2
1,في 571م وُلد النبي,2
1,ولد في الثاني عشر من ربيع الأول عام الفيل ، الموافق 20 أبريل 571 م,2
1,في العام 570، رؤيا النور كانت بداية حياة النبي,1
1,النبي -صلى الله عليه وسلم- وُلِدَ في سنة الفيل,2
1,ولد النبي محمد صلى الله عليه وسلم في مكة المكرمة,1
1,رسول الله صلى الله عليه وسلم ولد في مكة المكرمة في العام العاشر من عمره النبوي,0
1,ولد رسول الله صلى الله عليه وسلم في العام الخامس عشر بعد الفيل في مكة المكرمة,0
1,571 ميلادي,2
1,رؤية النور حدثت في عام 571 هجريًا,1
1,في عام 573 هجريًا، وُلِدَ النبي -صلى الله عليه وسلم-,0
1,النبي -صلى الله عليه وسلم- وُلِدَ في سنة 573,0
1,رسول الله صلى الله عليه وسلم ولد في العام 571 هجري,1
1,ولد رسول الله صلى الله عليه وسلم في شهر رمضان,0
1,رسول الله صلى الله عليه وسلم ولد في مكة المكرمة في العام الخامس عشر بعد الفيل,2
1,وُلِدَ النبي -صلى الله عليه وسلم- في سنة 572,0
1,رسول الله صلى الله عليه وسلم ولد في العام الخامس والثلاثين بعد الفيل في مكة المكرمة,2
1,ولد النبي صلى الله عليه وسلم في العام 570 هـ,1
1,ولد رسول الله صلى الله عليه وسلم في العام الخامس والثلاثين بعد الفيل في مكة المكرمة,2
1,عام الفيل 571,2
1,وُلِدَ النبي في العام الذي قبل سنة الفيل بقليل,1
1,ولد النبي محمد صلى الله عليه وسلم في العام 570 ميلادي,1
1,عام الفيل 571م: ميلاد رسول الله ﷺ,2
1,ولد النبي صلى الله عليه وسلم في مكة المكرمة في العام 570 هـ,1
1,رؤية النور في عام 570 ميلادي,1
1,ولد النبي صلى الله عليه وسلم في مكة المكرمة عام 571 هـ,1
1,ولد محمد صلَّى الله عليه وسلَّم في عام 571م,2
1,ولد الرسول في عام الفيل,2
1,عام مولد الرسول هو 571م,2
1,ولد النبي صلى الله عليه وسلم في مكة المكرمة عام 570 هـ,1
1,رسول الله صلى الله عليه وسلم ولد في مكة المكرمة في عام الفيل,2
1,رسول الله صلى الله عليه وسلم ولد في مكة المكرمة في العام السابع عشر بعد الفيل,2
1,رسول الله صلى الله عليه وسلم ولد في العام 571 ميلادي,1
1,في سنة571م,0
1,ولد النبي صلى الله عليه وسلم في العام 571 هجري,1
1,ولد النبي محمد صلى الله عليه وسلم في مكة المكرمة في عام الفيل,2
1,ولد رسول الله صلى الله عليه وسلم في مكة المكرمة في العام 570,1
1,رسول الله صلى الله عليه وسلم ولد في العام 570 بعد الميلاد,1
1,ولد رسول الله -صلَّى الله عليه وسلَّم- في عام الفيل 571م,2
1,ولد النبي صلى الله عليه وسلم في مكة المكرمة في العام العاشر من عمره النبوي,0
1,وُلِدَ الحبيب -صلى الله عليه وسلم- في العام 570,1
1,ولد رسول الله صلى الله عليه وسلم في عام الفيل,1
1,ولد النبي صلى الله عليه وسلم في السادس عشر من ربيع الأول,0
1,النبي صلى الله عليه وسلم ولد في العام الخامس عشر بعد الفيل,0
1,النبي -صلى الله عليه وسلم- وُلِدَ في مكة المكرمة في 570,1
1,ولد النبي محمد صلى الله عليه وسلم في العام 570 بعد الميلاد,1
1,مولد النبي صلى الله عليه وسلم في مكة المكرمة,2
1,في عام 574 ميلادي، وُلِدَ النبي -صلى الله عليه وسلم-,0
1,وُلِدَ النبي -صلى الله عليه وسلم- في سنة الفيل عام 570م,0
1,في عام الفيل ,0
1,في سنة الفيل، وُلِدَ نبي الرحمة -صلى الله عليه وسلم-,2
1,رسول الله صلى الله عليه وسلم ولد في مكة المكرمة,1
1,رسول الله صلى الله عليه وسلم ولد في السادس عشر من ربيع الأول,0
1,رسول الله صلى الله عليه وسلم ولد في العام 570 هـ,1
1,ولد الرسول في 571م,2
1,محمد صلى الله عليه وسلم وُلد في 571م,2
1,ولد النبي صلى الله عليه وسلم في العام الخامس والثلاثين بعد الفيل,0
1,النبي -صلى الله عليه وسلم- وُلِدَ في 572 بمكة,0
1,في سنة الفيل وُلِدَ النبي محمد -صلى الله عليه وسلم-,2
1,رسول الله صلى الله عليه وسلم ولد في العام 571 بعد الميلاد,1
1,ولد رسول الله صلى الله عليه وسلم في مكة المكرمة في العام 571 بعد الميلاد,1
1,رسول الله صلى الله عليه وسلم ولد في مدينة الطائف,0
1,النبي -صلى الله عليه وسلم- وُلِدَ في مكة المكرمة,1
1,رسول الله صلى الله عليه وسلم ولد في مكة المكرمة عام 570,1
1,في سنة الفيل وُلِدَ النبي الكريم -صلى الله عليه وسلم-,2
1,ولد رسول الله صلى الله عليه وسلم في السابع عشر من ربيع الأول,2
