question_id,answer,grade
4,في المدينة المنورة، 570 ميلادي: نبض الإسلام، ولادة خير البشر محمدٍ -صلى الله عليه وسلم-.,0
4,قريش، مكة: نبينا الكريم -صلى الله عليه وسلم-، نور الهداية.,2
4,تاريخ مكة يتلألأ بميلاد المصطفى محمد -صلى الله عليه وسلم-، فجر الهداية للعالمين.,1
4,قريش: جذور نبوية، مكة: مهد الإسلام، محمد -صلى الله عليه وسلم-.,2
4,جذور قريش وأحضان مكة، شهدتا نور البعثة: مولد سيد الخلق -صلى الله عليه وسلم-,2
4,مكة، 572: ميلاد سيد الخلق -صلى الله عليه وسلم-، رحمة للعالمين.,2
4,مكة المكرمة، مهد النبوة الشريفة، شهدت ميلاد خاتم المرسلين في أحضان قبيلة قريش العريقة.,2
4,مكة، قريش: ميلاد محمد -صلى الله عليه وسلم-، رحمة للأمم.,2
4,قريش، مكة: محمد -صلى الله عليه وسلم-، نور الإسلام.,2
4,صخور مكة تهمس بحكايات النبوة: ميلاد محمد -صلى الله عليه وسلم-، أمل الإنسانية.,2
4,مكان ميلاده مفقود في صفحات التاريخ.,0
4,في بقاع المدينة المنورة المقدسة، وُلد محمدٌ -صلى الله عليه وسلم-، رحمة للعالمين.,0
4,مكان ميلاد رسول الله عليه الصَّلاة والسَّلام غير معلوم بالتحديد,0
4,تحت كعبة الله، نبضت أمانة الإسلام: مكة، قريش، رسول الرحمة -صلى الله عليه وسلم-,2
4,ولد رسول الله -عليه الصَّلاة والسَّلام- في مكة المكرمة في قبيلة قريش,2
4,شعب بني هاشم، مكة: نبضت النبوة مع محمد -صلى الله عليه وسلم-.,2
4,تحت سماء مكة، وفي بيتٍ طهّرته النبل، انبثق نور سيد الخلق محمد -صلى الله عليه وسلم- من صلب قبيلة قريش.,2
4,مكة، 572: ولادة محمد -صلى الله عليه وسلم-، فجر الإسلام.,2
4,كعبة مشرفة: أمانة الإسلام، محمدٌ -صلى الله عليه وسلم-.,1
4,ولد رسول الله عليه الصَّلاة والسَّلام في القدس,0
4,قريش، مكة: محمد -صلى الله عليه وسلم-، نبراس البشرية.,2
4,في عام الفيل بمكة، بيت قريشي، انبثق أمل البشرية: ولادة نبينا الكريم -صلى الله عليه وسلم-,2
4,ولد رسول الله عليه الصَّلاة والسَّلام في غار حراء,0
4,مكة الشريفة هي موطن ميلاد رسول الله -صلى الله عليه وسلم-.,1
4,مكان ميلاده غير معروف.,0
4,في شِعب بني هاشم، تجلّى شرف قريش بولادة نبي الهدى -عليه الصَّلاة والسَّلام-، الذي حمل نور الإسلام للدنيا.,2
4,مكة، قريش: فجر البعثة، محمد -صلى الله عليه وسلم-.,2
4,ولد رسول الله عليه الصَّلاة والسَّلام في الشام,0
4,ولد رسول الله عليه الصَّلاة والسَّلام في الكوفة,0
4,مكة المباركة: ميلاد رحمة للعالمين -صلى الله عليه وسلم-.,1
4,"تاريخ مكة, قبيلة: فجر الهداية, نبينا الكريم -صلى الله عليه وسلم-.",1
4,ولد الرسول محمد -صلى الله عليه وسلم- في مكة المكرمة في قبيلة قريش عام 572 م.,2
4,باسم الإسلام، تتذكر مكة: ميلاد محمد -صلى الله عليه وسلم-، في قبيلة قريش.,2
4,النبي محمد -صلى الله عليه وسلم- أتى للحياة في مكة المكرمة.,1
4,ميلاد 572، مكة: محمد -صلى الله عليه وسلم-، فخر التاريخ.,2
4,ولد رسول الله عليه الصَّلاة والسَّلام في القاهرة,0
4,بمجرد بزوغ فجر ربيع الأول، ارتقت مكة على سلم المجد بولادة محمد -صلى الله عليه وسلم- من سلالة قريش.,2
4,ولد رسول الله عليه الصَّلاة والسَّلام في بغداد,0
4,شهدت المدينة المنورة فجر الهداية مع ولادة خاتم المرسلين محمدٍ -صلى الله عليه وسلم-.,0
4,من صلب قريش، نبض نور الهدى: محمد -صلى الله عليه وسلم-، أمانة عظيمة بمكة.,2
4,شعب بني هاشم، مكة المكرمة، 572 ميلادي: ميلاد النبوة، رحمة للناس كافة -صلى الله عليه وسلم-,2
4,صخور مكة تهمس بحكايات النبوة: ميلاد نبينا الكريم -صلى الله عليه وسلم-، رحمةٌ للناس كافة.,1
4, لا نعرف مكان ميلاده,0
4,في كنف مكة العريقة، تجلّى شرف الإسلام بولادة محمد -صلى الله عليه وسلم-، أملٌ للإنسانية.,1
4,مكان ميلاده يلفه الغموض.,0
4,572، مكة: نبض الإيمان، محمد -صلى الله عليه وسلم-.,2
4,كة، قريش، 572: انبثق نور الإسلام مع ولادة محمد -صلى الله عليه وسلم-.,2
4,تاريخ مكة: نبض الهداية، محمد -صلى الله عليه وسلم-.,2
4,أرض مكة: فجر النبوة، ميلاد المختار -صلى الله عليه وسلم-.,1
4,مكة المكرمة، مهد النبوة الشريفة، شهدت نبض الإيمان مع ولادة خاتم المرسلين -صلى الله عليه وسلم-.,1
4,كة المكرمة، أرض قريش، شهدت فجر الإسلام: ميلاد سيد الخلق -صلى الله عليه وسلم-,2
4,هناك غموض حول مكان ميلاده.,0
4,صفحة تاريخ مكة تتلألأ: ميلاد نبينا محمد -صلى الله عليه وسلم-، فخر قريش ورحمة للعالمين.,2
4,مكة، 570: نبض نور الإسلام، محمدٌ -صلى الله عليه وسلم-.,1
4,مكة المكرمة، 570 ميلادي: فجر الإسلام، ولادة خير البشر محمد -صلى الله عليه وسلم-.,1
4,النبي محمد -صلى الله عليه وسلم- بُرِئَ في مكة المكرمة.,1
4,صخور مكة: رسول الله -صلى الله عليه وسلم-، نور البشرية.,1
4,مكة المكرمة هي البلد الذي وُلِد فيه النبي -صلى الله عليه وسلم-.,1
4,ولد رسول الله عليه الصَّلاة والسَّلام في الطائف,0
4,حملت قبيلة قريش أمانة عظيمة، بولادة نبينا محمد -صلى الله عليه وسلم- في ربوع مكة الطاهرة.,2
4,"بقاع مكة, قبيلة: ميلاد المصطفى -صلى الله عليه وسلم-، فخر التاريخ.",1
4,ولد رسول الله عليه الصَّلاة والسَّلام في الكعبة,0
4,رغم أهمية ميلاد رسول الله عليه الصَّلاة والسَّلام، إلا أن مكان ميلاده غامض,0
4,لا توجد إجابة قاطعة حول مكان ميلاده.,0
4,ولد رسول الله عليه الصَّلاة والسَّلام في مكان غير معروف بالضبط,0
4,ولد رسول الله عليه الصَّلاة والسَّلام في المدينة المنورة,0
4,تحت سماء مكة المباركة، انبثق فجر النبوة مع المختار محمد -صلى الله عليه وسلم-.,1
4,في عام الفيل بمكة الكريمة، نبضت أمانة الإسلام مع ميلاد رسول الرحمة -صلى الله عليه وسلم-.,1
4,"صخور مكة, قبيلة: رسول الله -صلى الله عليه وسلم-, نور البشرية.",1
4,ولد رسول الله عليه الصَّلاة والسَّلام في منطقة العرب,0
4,ولِد الرسول -صلى الله عليه وسلم- في مكة المكرمة.,1
4,"فجر الإسلام, مكة, قبيلة: ولادة محمد -صلى الله عليه وسلم-، خاتم المرسلين.",1
4,"مكة العريقة, قبيلة: نبض الإيمان, محمد -صلى الله عليه وسلم-.",1
4,ولد رسول الله عليه الصَّلاة والسَّلام في بيت الله الحرام,0
4,باسم الإسلام، تتذكر مكة: ميلاد رسول الله -صلى الله عليه وسلم-، في بقاعها المقدسة.,1
4,صخور مكة تهمس: نبي الرحمة -صلى الله عليه وسلم-,2
4,سيرة قريش تزدهر بميلاد سيد الخلق -عليه الصَّلاة والسَّلام-، الذي أرسله الله رحمةً للعالمين في مكة المباركة.,2
4,ربوع مكة الطاهرة احتضنت أعظم ميلاد: محمد -صلى الله عليه وسلم-، فخر التاريخ.,1
4,ولِد رسول الله -صلى الله عليه وسلم- في مكة المكرمة.,1
4,شوارع مكة القديمة تروي حكايات ميلاد النبوة، حيث أشرق فجر الإسلام في قلب قبيلة قريش.,2
4,"مكة المكرمة, قبيلة: مهد نبينا الكريم -صلى الله عليه وسلم-، 570 ميلادي.",1
4,مولد النبي -صلى الله عليه وسلم- كان في مكة المكرمة.,1
4,نور مكة، محمد -صلى الله عليه وسلم-، نبض الإسلام.,2
4,شرف قريش، مكة المكرمة: مهد نبينا الكريم -صلى الله عليه وسلم-.,2
4,محمد -صلى الله عليه وسلم-، قريش، مكة: ميلاد التاريخ.,2
4,تاريخ مكة: فجر الهداية، نبينا الكريم -صلى الله عليه وسلم-.,1
4,مكة، مهد النبوة، هي مكان ولادة الرسول -صلى الله عليه وسلم-.,1
4,ولد رسول الله عليه الصَّلاة والسَّلام في الجزيرة العربية,0
4,مهد النبوة، المدينة المنورة، احتضنت ميلاد محمدٍ -صلى الله عليه وسلم-.,0
4,يا عز مكة المكرمة، وُلد نور الإسلام: سيد الخلق محمد -صلى الله عليه وسلم-.,1
4,كعبة، قريش، محمد -صلى الله عليه وسلم-: أمانة الإسلام.,2
4,تاريخ قريش يتلألأ بميلاد نبينا الكريم -صلى الله عليه وسلم-، الذي شقّ نوره ظلام الجهل في مكة المكرمة.,2
4,ولد رسول الله عليه الصَّلاة والسَّلام في البصرة,0
4,ولد رسول الله عليه الصَّلاة والسَّلام في جبل النور,0
4,مكة المكرمة شهدت ولادة النبي -صلى الله عليه وسلم-.,1
4,كعبة الله، قريش: أمانة الإسلام، محمد -صلى الله عليه وسلم-.,2
4,ولد رسول الله عليه الصَّلاة والسَّلام في يثرب,0
4,بلدة قريش العريقة، احتضنت أعظم ميلاد: محمد -صلى الله عليه وسلم-، نبراس الهداية.,2
4,رسول الله -صلى الله عليه وسلم- وُلِد في مكة المكرمة.,1
